company_id,name,website_domain,description,industry_primary,verticals,year_founded,hq_city,hq_state,hq_country,funding_total_usd,last_round_type,last_round_size_usd,last_round_date,filing_count,source,github_stars,github_activity_90d,hn_mentions,hn_points,open_job_postings,semantic_sim,stage_fit,geo_fit,traction,investor_signal,hygiene,score,pts_semantic_sim,pts_stage_fit,pts_geo_fit,pts_traction,pts_investor_signal,pts_hygiene
c_5170a1caeff8,Ornadyne,ornadyne.com,"Ornadyne builds flapping-wing drones for reconnaissance that look, fly, and sound like birds.

Today’s drones are easy to detect acoustically, visually, and electronically. As counter-UAS systems improve, traditional quadcopters and fixed-wing UAS systems are becoming increasingly ineffective for close-range surveillance.  

Flapping-wing aircraft have existed for years, but have lacked the performance, endurance, and control required for real-world deployment. We’re changing that by engineering a high-performance, stealth-optimized system built from first principles for efficiency, autonomy, and reliable field use.

The final frontier of surveillance won’t look like machines; it will look like wildlife already in the sky. 

Maybe birds aren't real?",Industrials,"Hard Tech, Robotics, Drones, Aerospace, Defense",,Los Angeles,CA,US,,,,,0,yc,,,,,,0.16666707,0.5,1.0,0.0,0.0,0.75,30.42,6.67,10.0,10.0,0.0,0.0,3.75
c_8afc8af287d2,Napkin Math,napkinmath.club,"Napkin Math is the personalized AI food journal that people love to use. We gamify nutrition tracking so people are 2x more likely to stick with us than other trackers. Claire, Manuel, and I (best friends for 10 years from MIT) are obsessed with how we can make nutrition fun, and turn fun into health outcomes.

===
Existing consumer health apps focus on scaling a one-size-fits-all solution: calorie deficits. But they don’t answer the questions you actually have.

Food is deeply personal, and so is Napkin Math:

Get the fuel you need for marathon training, while understanding you eat catered office lunches five days a week. Discover what’s triggering your stomach irritation, without sacrificing your weekly dinner with friends. Napkin Math tailors a plan for not only your specific health goal, but also your life.",Consumer,,,San Francisco,CA,US,,,,,0,yc,21.0,0.0,0.0,0.0,,0.03940884,0.5,1.0,0.33560567020555154,0.0,0.75,30.36,1.58,10.0,10.0,5.03,0.0,3.75
c_49420ab58240,Gutgutgoose,gutgutgoose.com,"Most data companies pay for their data. Ours pays for itself.
Customers send us a stool sample. We sequence it, build a metabolic model of that gut, and simulate whether each probiotic strain has an open niche it can colonize. We formulate the best candidates, then re-sequence 90 days later to see what actually took hold and what changed. Each cycle gives us the baseline gut, the intervention, and the outcome. At scale, the endgame is models that predict chronic disease years before symptoms.",Healthcare,"Biotech, Personalization, Health & Wellness",,San Francisco,CA,US,,,,,0,yc,,,,,,0.16466244,0.5,1.0,0.0,0.0,0.75,30.34,6.59,10.0,10.0,0.0,0.0,3.75
c_cc557e9576f4,Anchorhead,buildwithglue.com,Fractional buyer for hardware companies manufacturing experimental parts in critical industries,Industrials,Industrial,,San Francisco,CA,US,,,,,0,yc,,,,,,0.15829962,0.5,1.0,0.0,0.0,0.75,30.08,6.33,10.0,10.0,0.0,0.0,3.75
c_7fdb25ddcb62,Alloovium,alloovium.com,"Alloovium is the document intelligence layer for construction 🏗️ It reads every document and piece of data on a project (contracts, specs, drawings, compliance records, conversations), turning them into answers you can trust and actions with real value: every answer cites its exact source sentence, paperwork is checked clause by clause against the builder's own Integrated Management System, and nothing AI-drafted moves without a human sign-off, with it all compliant by default.",Real Estate and Construction,"Artificial Intelligence, Construction",,Brisbane,QLD,Australia,,,,,0,yc,,,,,,0.40658665,0.5,0.0,0.0,0.0,0.75,30.01,16.26,10.0,0.0,0.0,0.0,3.75
c_2cc950a395c8,"Apollo Atomics, Inc.",apolloatomics.com,We make the most compact nuclear reactors,Industrials,,,Boston,MA,US,,,,,0,yc,,,,,,0.15366194,0.5,1.0,0.0,0.0,0.75,29.9,6.15,10.0,10.0,0.0,0.0,3.75
c_4c03a3661561,General Astronautics,generalastro.com,Robots for microgravity research and manufacturing.,Industrials,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.14956836,0.5,1.0,0.0,0.0,0.75,29.73,5.98,10.0,10.0,0.0,0.0,3.75
c_86f5ac75fd10,Rote,tryrote.com,Rote handles the entire negotiation lifecycle between shops and insurance companies to help them recover thousands of dollars in denied claims. Shops today lose millions per year because they lack the resources to negotiate with insurance companies that undervalue repair costs. Rote's agents recover denied revenue by taking shop estimates and referencing technical repair data to autonomously file and defend shop claims.,B2B,"B2B, Workflow Automation, Insurance",,San Francisco,CA,US,,,,,0,yc,,,,,,0.14681704,0.5,1.0,0.0,0.0,0.75,29.62,5.87,10.0,10.0,0.0,0.0,3.75
c_4f0ce2182e4a,Result,result.dev,"Result is where the next generation of founders start and run their companies. In one place, you incorporate, open accounts, take payments, launch a product, and run the operational work of the business: marketing campaigns, customer support, content production, and growth experiments, with agents inside Result helping the founder do the work.",Consumer,,,,,,,,,,0,yc,,,,,,0.27168748,0.5,0.5,0.0,0.0,0.75,29.62,10.87,10.0,5.0,0.0,0.0,3.75
c_0f094274a024,Lumius,lumius-imaging.com,"Ultrasound today is still mostly 2D. Clinicians have to imagine the 3D anatomy in their head while also moving the probe at the same time. This makes procedures like vascular access hard to learn and perform consistently, especially for beginners. ~50% fail on their first attempt. Hospitals also spend millions each year on 2D ultrasound training. Meanwhile, existing 3D ultrasound devices can cost >10× as much.

Lumius is building fast, smart, and accessible 3D ultrasound systems to eliminate this 2D guesswork. Our technology shows a clear, real-time 3D view of what’s inside the body. It works over a large volume, not just a thin slice. The device is also affordable, compact, and portable.

We are starting with vascular access, especially central line. Future use cases include blood clot detection, tumor diagnosis, and biopsy guidance. Our long-term vision is a universal 3D ultrasound platform that brings easy-to-use, real-time imaging to a wide range of clinical and eventually consumer applications.
",Healthcare,,,Durham,NC,US,,,,,0,yc,,,,,,0.1427708,0.5,1.0,0.0,0.0,0.75,29.46,5.71,10.0,10.0,0.0,0.0,3.75
c_0036fe18e842,Klarify,klarify.ca,"Klarify handles every job a therapist does other than the therapy itself, from clinical notes and treatment plans to insurance claims and finding new clients.

Therapists hold the world together. They also run businesses, file insurance claims, write letters, fill forms, supervise new grads, and do hours of paperwork every night. 

Practice management software has existed for decades. It records what therapists do. It can't actually do any of it.

Klara is the AI at the heart of Klarify. She handles notes, treatment plans, clinical letters, insurance claims, between-session resources, supervision prep, and finding new clients.

Nearly 8,300 therapists use Klarify today.

Our mission is to empower therapists, not replace them. So they can focus on the one thing only a human can do. Be present with their client.",Healthcare,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.14221475,0.5,1.0,0.0,0.0,0.75,29.44,5.69,10.0,10.0,0.0,0.0,3.75
c_2eaabbc1ebe1,Adialante,adialante.com,"We know how to improve cancer outcomes by 8x-10x: you catch it early. 

MRI is the most robust and powerful cancer-detection tool in the world, yet systems cost millions to purchase, take months to install, and require high levels of technical skill to operate. We've redesigned MRI from the ground up with new physics, algorithms, and hardware, all to bring cancer screening to the entire world. 

Our mobile MRI is an imaging clinic on wheels. No equipment to buy, no infrastructure needed. For a flat per-scan fee, any medical site can offer MRI cancer screening. Starting with prostate cancer. Then everything else.",Healthcare,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.14008103,0.5,1.0,0.0,0.0,0.75,29.35,5.6,10.0,10.0,0.0,0.0,3.75
c_8d29aabce30d,Andustry,andustry.com,"We are an AI-native broker, solving sourcing of machines and intermediate goods. We take over finding suppliers and getting the best quotes for our customers (based on price, quality, lead time, etc.). Our customers have limited resources for procurement and we help them reduce purchase prices by 30% on average.",B2B,,,Munich,BY,Non-US,,,,,0,yc,,,,,,0.39011887,0.5,0.0,0.0,0.0,0.75,29.35,15.6,10.0,0.0,0.0,0.0,3.75
c_aefff8394f2f,AquaShield,aquashieldai.com,AquaShield protects large real estate portfolios against water damage (losses of up to hundreds of millions per year). ,Real Estate and Construction,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.13842207,0.5,1.0,0.0,0.0,0.75,29.29,5.54,10.0,10.0,0.0,0.0,3.75
c_dc80798f0c32,machine0,machine0.io,"machine0 is a CLI for agent compute: `machine0 new mybox` gives your agent a full cloud VM, billed by the minute, from small up to 60 vCPU / 240 GB and 8×H100s. Agents drive it themselves via CLI or MCP.

Agent workloads are moving from ephemeral to always-on. A coding agent working on a hard feature runs 6-8 hours. Auto-research agents run for days. machine0 is the environment in which these agents run.",B2B,"Developer Tools, Cloud Computing",,Paris,Île-de-France,France,,,,,0,yc,,,,,,0.386121,0.5,0.0,0.0,0.0,0.75,29.19,15.44,10.0,0.0,0.0,0.0,3.75
c_8ad2c24ecf35,"Chasm Advanced Materials, Inc.",,,Other Technology,,,CANTON,MA,US,20000000.0,Later,20000000.0,2026-07-28,1,edgar,,,,,,0.03330185,0.6599999999999999,1.0,0.0,0.34,0.25,29.18,1.33,13.2,10.0,0.0,3.4,1.25
c_5b0cc95369a6,Unifold,unifold.io,"Launch crypto deposits in minutes. 

Unifold is a developer-first API + SDK that makes it easy for any app to accept on-chain deposits – across any chain and token – with less than 10 lines of code. We handle the full deposit flow so teams can ship faster and give users a smooth experience that actually works.

If you’re building a consumer-facing on-chain product and want best-in-class deposits (or want to support more chains fast), we’d love to work with you.
",Fintech,,,New York City,NY,US,,,,,0,yc,,,,,,0.13309166,0.5,1.0,0.0,0.0,0.75,29.07,5.32,10.0,10.0,0.0,0.0,3.75
c_92f1db4c7840,OpenSpec,openspec.dev,"OpenSpec is an open-source, spec-driven framework. We help developers plan complex features by creating lightweight spec documents that serve as durable context for their coding agents.

With 20k+ GitHub stars, we’re one of the leading spec-driven frameworks, used by thousands of developers and teams to plan and ship with the coding agent of their choice.

Our philosophy is simple: keep planning lightweight and iterative, and match how software actually gets built, messy, evolving, and real, without dragging teams into rigid, bureaucratic workflows.",B2B,,,Sydney,NSW,Australia,,,,,0,yc,,,,,,0.38202447,0.5,0.0,0.0,0.0,0.75,29.03,15.28,10.0,0.0,0.0,0.0,3.75
c_e6bdef084b6f,MochaCare,mochacare.com,"MochaCare is an agentic management service for care organizations. We handle hiring, scheduling, and client intake end-to-end so our partners can focus on growth.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.12990302,0.5,1.0,0.0,0.0,0.75,28.95,5.2,10.0,10.0,0.0,0.0,3.75
c_621f56dd4e4d,Whitespace,whitespacehq.ai,"Whitespace is the AI operating system for wholesale distributors. It connects to their systems and inboxes to build a living model of their business, then deploys self-improving AI agents to automate work like inventory planning, customer support, and order entry.",B2B,"Artificial Intelligence, SaaS, B2B, Supply Chain",,London,England,United Kingdom,,,,,0,yc,,,,,,0.3783747,0.5,0.0,0.0,0.0,0.75,28.88,15.13,10.0,0.0,0.0,0.0,3.75
c_13074ebef664,transload,transload.io,"transload helps logistics companies measure shipments using the security cameras they already have. A pallet, a couch, a tire – we capture its true size as it moves through the warehouse.

For our customers, 15% of shipments turn out to be bigger than what the sender claimed. Catching those differences is worth ~$50k per site per month in rebillings and improved trailer utilization.",B2B,,,San Francisco,CA,US,,,,,0,yc,,,,,,0.10658206,0.5,1.0,0.0,0.0,0.75,28.01,4.26,10.0,10.0,0.0,0.0,3.75
c_2c273eaec4e4,Palus Finance,palus.finance,"After a fundraise, you want to focus 100% on scaling your company, but suddenly there's a mountain of finance and ops decisions you need to figure out. Though these tasks feel like distractions, making the wrong decisions here can literally kill your company.

Palus is your startup's financial advisor. We help you with the decisions that come with scaling: where to store your cash, how to think about runway, and how to optimize your company’s finance/ops setup.

Palus will save you dozens of hours on operations work, help you avoid making financial mistakes, and our cash management service can earn you $100s of thousands in extra yield on your fundraise without switching banks or taking on unnecessary risk. And you can reach us 24/7 via Slack.

What makes us an advisor and not another bank or finance tool is that we're an actual fiduciary, not a product with a salesperson attached. Mercury, Rho, and Brex can't legally give you financial advice; they hand you a dashboard and leave the decisions to you. Palus signs an advisory contract with you, giving us a legal fiduciary duty to act in your company’s best interest. This lets us give you actionable financial advice and optimize your cash to best suit your goals and company’s needs.

Sam and Michael are technical cofounders who met at Caltech. Sam previously built the AI research platform for a $3T AUM asset manager; Michael built quantum computers for the defense industry.",Fintech,,,,,,,,,,0,yc,,,,,,0.22869968,0.5,0.5,0.0,0.0,0.75,27.9,9.15,10.0,5.0,0.0,0.0,3.75
